release_id,fiscal_year,indicator_id,indicator_name,strategy,prefecture_code,prefecture_name,substituted_count,substituted_rate_per_100k,substituted_rank,strategy_warning
No.11,2024,IND_5210011,根充済み,upper_bound_T_minus_1,33,岡山県,6976.0,380.994,10.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,upper_bound_T_minus_1,34,広島県,4668.0,171.9971,23.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,upper_bound_T_minus_1,35,山口県,5081.0,396.6432,9.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,upper_bound_T_minus_1,36,徳島県,1211.0,176.7883,22.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,upper_bound_T_minus_1,37,香川県,4750.0,517.9935,7.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,upper_bound_T_minus_1,38,愛媛県,2398.0,187.931,21.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,upper_bound_T_minus_1,39,高知県,146.0,22.2561,47.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,upper_bound_T_minus_1,40,福岡県,1429.0,28.0636,45.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,upper_bound_T_minus_1,41,佐賀県,371.0,47.0812,44.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,upper_bound_T_minus_1,42,長崎県,2043.0,163.1789,26.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,upper_bound_T_minus_1,43,熊本県,1925.0,113.4355,33.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,upper_bound_T_minus_1,44,大分県,1236.0,113.9171,32.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,upper_bound_T_minus_1,45,宮崎県,231.0,22.3621,46.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,upper_bound_T_minus_1,46,鹿児島県,29598.0,1931.9843,3.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,upper_bound_T_minus_1,47,沖縄県,2326.0,158.663,27.0,T-1代入はprimary_low_countには適用可能だが、ambiguous suppressionには無効。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,01,北海道,13156.0,260.8765,14.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,02,青森県,5102.0,437.9399,8.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,03,岩手県,1365.0,119.214,31.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,04,宮城県,2095.0,93.194,39.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,05,秋田県,1953.0,217.7258,17.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,06,山形県,3547.0,350.8408,11.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,07,福島県,1848.0,106.0241,35.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,08,茨城県,6305.0,224.6971,16.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,09,栃木県,4051.0,214.9072,18.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,10,群馬県,12824.0,678.5185,6.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,11,埼玉県,14157.0,193.0851,20.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,12,千葉県,5859.0,93.729,38.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,13,東京都,19913.0,140.45,29.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,14,神奈川県,15362.0,166.5257,25.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,15,新潟県,112306.0,5350.4526,1.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,16,富山県,8624.0,864.995,4.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,17,石川県,862.0,78.5064,40.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,18,福井県,914.0,123.6806,30.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,19,山梨県,599.0,75.7269,42.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,20,長野県,14301.0,719.7282,5.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,21,岐阜県,2093.0,109.238,34.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,22,静岡県,7469.0,211.7664,19.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,23,愛知県,5592.0,74.9598,43.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,24,三重県,2858.0,167.0368,24.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,25,滋賀県,1485.0,105.9201,36.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,26,京都府,3973.0,157.6587,28.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,27,大阪府,205421.0,2345.7919,2.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,28,兵庫県,15634.0,292.9361,13.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,29,奈良県,4047.0,314.9416,12.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,30,和歌山県,2293.0,260.5682,15.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,31,鳥取県,534.0,100.565,37.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,32,島根県,488.0,76.0125,41.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,33,岡山県,6976.0,380.994,10.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,34,広島県,4668.0,171.9971,23.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,35,山口県,5081.0,396.6432,9.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,36,徳島県,1211.0,176.7883,22.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,37,香川県,4750.0,517.9935,7.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,38,愛媛県,2398.0,187.931,21.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,39,高知県,146.0,22.2561,47.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,40,福岡県,1429.0,28.0636,45.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,41,佐賀県,371.0,47.0812,44.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,42,長崎県,2043.0,163.1789,26.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,43,熊本県,1925.0,113.4355,33.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,44,大分県,1236.0,113.9171,32.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,45,宮崎県,231.0,22.3621,46.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,46,鹿児島県,29598.0,1931.9843,3.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.11,2024,IND_5210011,根充済み,midpoint,47,沖縄県,2326.0,158.663,27.0,midpoint=(1+9)/2=5代入はprimary_low_countのみ。ambiguousには使用不可。点推定への変換は識別を過剰主張（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,01,北海道,16380.0,304.3478,19.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,02,青森県,6594.0,504.1284,8.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,03,岩手県,1587.0,123.9844,36.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,04,宮城県,2353.0,100.8141,41.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,05,秋田県,1738.0,169.8925,30.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,06,山形県,3764.0,334.8754,15.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,07,福島県,7160.0,374.0857,11.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,08,茨城県,7807.0,267.638,21.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,09,栃木県,6126.0,310.3343,18.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,10,群馬県,11335.0,574.5058,7.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,11,埼玉県,17794.0,244.8603,23.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,12,千葉県,6239.0,100.2571,42.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,13,東京都,27119.0,200.6585,28.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,14,神奈川県,20338.0,222.8578,25.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,15,新潟県,134724.0,5847.3958,1.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,16,富山県,8644.0,810.8818,4.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,17,石川県,1005.0,87.0884,43.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,18,福井県,1098.0,139.5172,34.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,19,山梨県,989.0,118.4431,40.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,20,長野県,16101.0,767.0796,5.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,21,岐阜県,2636.0,129.7244,35.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,22,静岡県,8462.0,228.7027,24.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,23,愛知県,9055.0,121.0076,37.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,24,三重県,4828.0,265.859,22.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,25,滋賀県,1695.0,119.9575,39.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,26,京都府,4572.0,175.1724,29.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,27,大阪府,239458.0,2709.1074,3.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,28,兵庫県,20366.0,367.9494,13.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,29,奈良県,4269.0,312.9765,17.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,30,和歌山県,3605.0,373.9627,12.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,31,鳥取県,1238.0,216.0558,26.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,32,島根県,1016.0,146.3977,32.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,33,岡山県,8531.0,443.8606,10.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,34,広島県,5900.0,207.4543,27.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,35,山口県,6495.0,462.2776,9.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,36,徳島県,1108.0,146.5608,31.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,37,香川県,6698.0,686.2705,6.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,38,愛媛県,4622.0,333.7184,16.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,39,高知県,2107.0,289.4231,20.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,40,福岡県,2616.0,51.274,46.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,41,佐賀県,509.0,61.1044,44.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,42,長崎県,4759.0,345.6064,14.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,43,熊本県,2551.0,142.8331,33.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,44,大分県,1409.0,120.8405,38.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,45,宮崎県,196.0,17.7536,47.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,46,鹿児島県,62904.0,3816.9903,2.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,complete_case,47,沖縄県,761.0,53.0683,45.0,complete-caseは観測セルのみ使用。低カウント都道府県が除外され選択バイアスが生じる可能性（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,zero,01,北海道,16380.0,304.3478,19.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,zero,02,青森県,6594.0,504.1284,8.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,zero,03,岩手県,1587.0,123.9844,36.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,zero,04,宮城県,2353.0,100.8141,41.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,zero,05,秋田県,1738.0,169.8925,30.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,zero,06,山形県,3764.0,334.8754,15.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,zero,07,福島県,7160.0,374.0857,11.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,zero,08,茨城県,7807.0,267.638,21.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,zero,09,栃木県,6126.0,310.3343,18.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,zero,10,群馬県,11335.0,574.5058,7.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,zero,11,埼玉県,17794.0,244.8603,23.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,zero,12,千葉県,6239.0,100.2571,42.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,zero,13,東京都,27119.0,200.6585,28.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,zero,14,神奈川県,20338.0,222.8578,25.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,zero,15,新潟県,134724.0,5847.3958,1.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,zero,16,富山県,8644.0,810.8818,4.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,zero,17,石川県,1005.0,87.0884,43.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,zero,18,福井県,1098.0,139.5172,34.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,zero,19,山梨県,989.0,118.4431,40.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,zero,20,長野県,16101.0,767.0796,5.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
No.2,2015,IND_5210011,根充済み,zero,21,岐阜県,2636.0,129.7244,35.0,ゼロ代入は抑制規則と矛盾（NDB suppression ruleにより count=0は公開済み）。根拠なし（比較ベンチマークのみ）
